src_id,dst_id,rel_type,reason
499765,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Zehedee,Jesus)"
621613,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Zebedee Salome,Jesus)"
19871,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Zacharias,Jesus)"
19870,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Brigham Young,Jesus)"
397883,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Mathew Woodruff,Jesus)"
494839,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Accos,Jesus)"
35041,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Mattathias,Jesus)"
19872,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Zechariah,Jesus)"
25524,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Jonas,Jesus)"
45834,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Jona,Jesus)"
19092,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(John,Jesus)"
19094,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Jonah,Jesus)"
650625,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Gioras,Jesus)"
55816,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Jochai,Jesus)"
465526,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Onias,Jesus)"
18873,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Gamaliel,Jesus)"
11338,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Simón Iscariote,Jesus)"
19073,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(James,Jesus)"
757218,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Chalphi,Jesus)"
457984,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Simon Iscariot,Jesus)"
42109,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Joiada,Jesus)"
19566,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shaul,Jesus)"
19494,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Paul,Jesus)"
36417,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shemaiah,Jesus)"
36161,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shage,Jesus)"
36610,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shimea,Jesus)"
35320,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Abiathar,Jesus)"
36418,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Uzziel,Jesus)"
36162,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shammah,Jesus)"
419644,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shagee,Jesus)"
36830,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Absalom,Jesus)"
36627,19106,FATHER_OF,"BROTHER_OF(Judah,Jesus) ∧ FATHER_OF(Shimei,Jesus)"
18915,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Isaac,Joseph)"
35453,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Matthan,Joseph)"
12037,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Matán,Joseph)"
19076,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Zebedee,Joseph)"
19075,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Alphaeus,Joseph)"
30358,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Mahalaleel,Joseph)"
8513,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Omer,Joseph)"
609199,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Mahaleel,Joseph)"
30664,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Joseph Smith Sr.,Joseph)"
213770,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Alexander Hale Smith,Joseph)"
520857,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Patriarch Hyrum Smith,Joseph)"
19092,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(John,Joseph)"
19097,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Joseph,Joseph)"
106978,55772,FATHER_OF,"BROTHER_OF(Samuel Smith,Joseph) ∧ FATHER_OF(Asael Smith,Joseph)"
18915,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Isaac,Joseph)"
35453,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Matthan,Joseph)"
12037,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Matán,Joseph)"
19076,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Zebedee,Joseph)"
19075,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Alphaeus,Joseph)"
30358,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Mahalaleel,Joseph)"
8513,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Omer,Joseph)"
609199,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Mahaleel,Joseph)"
30664,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Joseph Smith Sr.,Joseph)"
213770,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Alexander Hale Smith,Joseph)"
520857,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Patriarch Hyrum Smith,Joseph)"
19092,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(John,Joseph)"
19097,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Joseph,Joseph)"
106978,515909,FATHER_OF,"BROTHER_OF(Elder Hyrum Smith,Joseph) ∧ FATHER_OF(Asael Smith,Joseph)"
36535,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Shammai,Jared)"
19095,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jonathan,Jared)"
33560,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Tyre,Jared)"
19499,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Pharaoh,Jared)"
19078,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jared,Jared)"
3579,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Cain,Jared)"
24294,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Midian,Jared)"
19259,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Lot,Jared)"
19072,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Lehi,Jared)"
18900,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Helaman,Jared)"
765216,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Lehi Nephi,Jared)"
18915,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Isaac,Jared)"
35453,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Matthan,Jared)"
12037,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Matán,Jared)"
19076,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Zebedee,Jared)"
19075,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Alphaeus,Jared)"
19536,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Rachel,Jared)"
35060,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jonan,Jared)"
35037,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Heli,Jared)"
3416,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Amos,Jared)"
19109,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jude,Jared)"
3553,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jacob (patriarch),Jared)"
3549,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jacob,Jared)"
19870,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Brigham Young,Jared)"
18670,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Eli,Jared)"
409594,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Jonam,Jared)"
18663,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(David,Jared)"
15527,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Potiphera,Jared)"
30497,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Hyrum,Jared)"
5852,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Cuando,Jared)"
19583,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Hyrum Smith,Jared)"
391257,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Patriarch,Jared)"
18661,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Daniel,Jared)"
3332,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Mormon,Jared)"
660398,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Prophet Mormon,Jared)"
20145,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Righteousness,Jared)"
30365,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Lamech,Jared)"
19913,3249,FATHER_OF,"BROTHER_OF(Moses,Jared) ∧ FATHER_OF(Zeniff,Jared)"
30497,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Hyrum,Joseph Smith)"
36345,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Elkanah,Joseph Smith)"
59317,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Robert,Joseph Smith)"
464107,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(An Ephraimite,Joseph Smith)"
213770,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Alexander Hale Smith,Joseph Smith)"
520857,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Patriarch Hyrum Smith,Joseph Smith)"
19092,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(John,Joseph Smith)"
19583,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Hyrum Smith,Joseph Smith)"
19072,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Lehi,Joseph Smith)"
19536,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Rachel,Joseph Smith)"
35060,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Jonan,Joseph Smith)"
35037,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Heli,Joseph Smith)"
3416,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Amos,Joseph Smith)"
19109,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Jude,Joseph Smith)"
3553,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Jacob (patriarch),Joseph Smith)"
3549,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Jacob,Joseph Smith)"
19870,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Brigham Young,Joseph Smith)"
18670,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Eli,Joseph Smith)"
409594,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Jonam,Joseph Smith)"
18663,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(David,Joseph Smith)"
15527,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Potiphera,Joseph Smith)"
5852,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Cuando,Joseph Smith)"
391257,150532,FATHER_OF,"BROTHER_OF(Alvin Smith,Joseph Smith) ∧ FATHER_OF(Patriarch,Joseph Smith)"
18915,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Isaac,Joseph)"
35453,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Matthan,Joseph)"
12037,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Matán,Joseph)"
19076,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Zebedee,Joseph)"
19075,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Alphaeus,Joseph)"
30358,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Mahalaleel,Joseph)"
8513,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Omer,Joseph)"
609199,31138,FATHER_OF,"BROTHER_OF(Smith,Joseph) ∧ FATHER_OF(Mahaleel,Joseph)"
36535,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Shammai,Jared)"
19095,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jonathan,Jared)"
33560,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Tyre,Jared)"
19499,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Pharaoh,Jared)"
19078,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jared,Jared)"
3579,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Cain,Jared)"
24294,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Midian,Jared)"
3251,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Mosiah,Jared)"
19259,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Lot,Jared)"
19072,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Lehi,Jared)"
18900,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Helaman,Jared)"
765216,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Lehi Nephi,Jared)"
18915,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Isaac,Jared)"
35453,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Matthan,Jared)"
12037,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Matán,Jared)"
19076,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Zebedee,Jared)"
19075,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Alphaeus,Jared)"
19536,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Rachel,Jared)"
35060,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jonan,Jared)"
35037,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Heli,Jared)"
3416,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Amos,Jared)"
19109,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jude,Jared)"
3553,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jacob (patriarch),Jared)"
3549,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jacob,Jared)"
19870,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Brigham Young,Jared)"
18670,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Eli,Jared)"
409594,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jonam,Jared)"
18663,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(David,Jared)"
15527,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Potiphera,Jared)"
30497,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Hyrum,Jared)"
5852,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Cuando,Jared)"
19583,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Hyrum Smith,Jared)"
391257,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Patriarch,Jared)"
18661,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Daniel,Jared)"
36179,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Hemdan,Jared)"
387410,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Bathia,Jared)"
19088,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Jethro,Jared)"
459345,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Amaram,Jared)"
28095,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Heth,Jared)"
3332,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Mormon,Jared)"
660398,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Prophet Mormon,Jared)"
20145,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Righteousness,Jared)"
30365,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Lamech,Jared)"
19913,527465,FATHER_OF,"BROTHER_OF(Moriancumr,Jared) ∧ FATHER_OF(Zeniff,Jared)"
36535,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Shammai,Jared)"
19095,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jonathan,Jared)"
33560,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Tyre,Jared)"
19499,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Pharaoh,Jared)"
19078,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jared,Jared)"
3579,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Cain,Jared)"
24294,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Midian,Jared)"
3251,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Mosiah,Jared)"
19259,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Lot,Jared)"
19072,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Lehi,Jared)"
18900,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Helaman,Jared)"
765216,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Lehi Nephi,Jared)"
18915,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Isaac,Jared)"
35453,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Matthan,Jared)"
12037,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Matán,Jared)"
19076,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Zebedee,Jared)"
19075,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Alphaeus,Jared)"
19536,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Rachel,Jared)"
35060,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jonan,Jared)"
35037,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Heli,Jared)"
3416,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Amos,Jared)"
19109,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jude,Jared)"
3553,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jacob (patriarch),Jared)"
3549,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jacob,Jared)"
19870,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Brigham Young,Jared)"
18670,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Eli,Jared)"
409594,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jonam,Jared)"
18663,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(David,Jared)"
15527,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Potiphera,Jared)"
30497,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Hyrum,Jared)"
5852,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Cuando,Jared)"
19583,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Hyrum Smith,Jared)"
391257,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Patriarch,Jared)"
18661,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Daniel,Jared)"
36179,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Hemdan,Jared)"
387410,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Bathia,Jared)"
19088,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Jethro,Jared)"
459345,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Amaram,Jared)"
28095,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Heth,Jared)"
3332,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Mormon,Jared)"
660398,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Prophet Mormon,Jared)"
20145,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Righteousness,Jared)"
30365,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Lamech,Jared)"
19913,28282,FATHER_OF,"BROTHER_OF(Moriancumer,Jared) ∧ FATHER_OF(Zeniff,Jared)"
18663,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(David,David)"
12891,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Miclot,David)"
19088,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Jethro,David)"
38340,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Agee,David)"
395045,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Agee Fugitive,David)"
38352,55957,FATHER_OF,"BROTHER_OF(Kimball,David) ∧ FATHER_OF(Hararite,David)"
36535,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Shammai,Jared)"
19095,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Jonathan,Jared)"
33560,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Tyre,Jared)"
19499,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Pharaoh,Jared)"
19078,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Jared,Jared)"
3579,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Cain,Jared)"
24294,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Midian,Jared)"
3251,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Mosiah,Jared)"
19259,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Lot,Jared)"
19072,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Lehi,Jared)"
18900,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Helaman,Jared)"
765216,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Lehi Nephi,Jared)"
18915,647867,FATHER_OF,"BROTHER_OF(First,Jared) ∧ FATHER_OF(Isaac,Jared)"
