neo4j_id,name,type,reason
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:112609,Hasta setenta veces siete,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:112631,Hasta setenta veces siete,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113088,Siempre retendréis la remisión de vuestros pecados,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113153,Siempre retendréis la remisión de vuestros pecados,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113173,xxvii,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113560,kindest,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113694,antennas,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113700,Cuando sabemos que lo sabemos,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113706,Cuando sabemos que lo sabemos,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113746,seventies,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:113968,emphysema,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:114371,dusk,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:114913,revereri,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:115182,daytime,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:115274,Cuando el Señor manda,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:115305,Cuando el Señor manda,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:115723,kudasai,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:116667,kindest,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:117007,gymnastics,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:117061,Nunca caminamos solos,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:117078,Nunca caminamos solos,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:117474,grey,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:119680,marijuana,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:120079,facet,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:121189,meaty,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:121331,jubilee,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122155,knob,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122330,jargon,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122352,[Hugh B.] Brown,person,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122438,caddie,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:122788,afghans,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:124003,boycotts,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:124967,## Ideas,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:125428,crest,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:125580,midseason,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:125883,[Your Heavenly,concept,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:126272,Después de la prueba de nuestra fe,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:126274,Después de la prueba de nuestra fe,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:126522,myositis,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:127469,Cuándo debe recibir su bendición patriarcal,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:127471,Cuándo debe recibir su bendición patriarcal,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:127729,Nunca dejen pasar la oportunidad de testificar de Cristo,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:127731,Nunca dejen pasar la oportunidad de testificar de Cristo,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:127959,jackknifed,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:128058,Después del cuarto día,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:128081,Después del cuarto día,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:128976,Hasta que nos volvamos a ver,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:128982,Hasta que nos volvamos a ver,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:129521,unsettle,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:129698,Así son las cosas,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:129703,Así son las cosas,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130035,Cuando te hayas convertido,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130047,Cuando te hayas convertido,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130076,ruffians,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130201,floe,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130276,congress,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130434,1:28–35 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130642,1:26–38 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130760,squirrel,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:130920,1:46–55 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:131338,"Entonces Jesús, mirándole, le amó",talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:131342,"Entonces Jesús, mirándole, le amó",work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:132068,rang,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:132205,baker,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:132365,braille,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:132578,Hasta que volvamos a vernos,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:132579,Hasta que volvamos a vernos,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:133198,chuck,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:133228,caterpillar,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:134774,2:1–7 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:135153,pews,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:135180,"Porque Yo Era Ciego, Pero Ahora Puedo Ver",talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:135192,"Porque Yo Era Ciego, Pero Ahora Puedo Ver",work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:135281,2:1–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136300,midweek,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136344,tattoos,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136656,Nunca es demasiado pronto ni demasiado tarde,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136670,Nunca es demasiado pronto ni demasiado tarde,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136752,handkerchiefs,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:136773,abrazos,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:137190,2:40–52 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:137465,Nunca lo dejen a Él,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:137486,Nunca lo dejen a Él,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:137717,creepy,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:138002,"Cuando se salva a una niña, se salva a generaciones",talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:138005,"Cuando se salva a una niña, se salva a generaciones",work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:139320,Conforme a los principios de la rectitud,talk,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:139324,Conforme a los principios de la rectitud,work,sentence_fragment_es
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:139733,crochet,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:139782,paramount,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:140171,acrophobia,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:140318,hardwood,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141068,## Ideas for Family Scripture Study and Family Home Evening,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141214,3:2–18 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141216,3:7 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141413,4:1–13 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141420,4:16–32 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141429,5:1–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141478,2:1–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141590,6:20–26 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141597,6:27–35 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141610,anesthesia,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141696,6:9–13 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141741,5:24–34 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141949,8:4–15 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:141960,36–43 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142072,5:17–47 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142075,6:5–14 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142084,6:15–21 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142090,6:22–71 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142122,9:18–21 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142130,17:1–9 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142223,honesty,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142251,til,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142388,quickie,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142399,18:21–35 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142488,8:2–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142549,cooperatives,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142595,17:11–19 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142660,10:1–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142666,10:2–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142685,18:18–23 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142687,20:1–16 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142766,20:45–47 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142881,mango,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142912,21:29–36 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142935,25:14–30 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:142936,12:18–27 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143037,21–23 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143115,22:7–39 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143118,22:40–46 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143130,sectarians,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143348,footnotec,scripture_reference,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143363,24:13–35 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143364,tarry,concept,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143423,[David O.] McKay,person,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143479,2:1–18 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143488,3:13–21 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143496,3:19–21 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143497,5:12–42 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143525,denser,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143568,6–7 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143770,11:26 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143771,millennial,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143859,17:16–34 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143978,26:1–29 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:143979,26:9–20 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144171,8:17–39 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144198,9–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144279,3:1–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144373,11:16–30 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144398,12–13 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144475,14:34–35 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144642,bearer,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144737,9:5–15 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144760,13:5–8 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144768,13:1 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144792,symposia,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144867,6:7–10 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144952,17–19 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144965,4:11–16 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144972,5:21–6:4 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:144975,6:10–18 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145088,3:1–17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145139,# 1and2,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145366,5:7–8 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145368,3:7–4:11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145451,9:1–10:22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145555,5:7–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145558,4:17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145566,3:1–18 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145675,headstart,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145699,hurricanes,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:145700,1:1–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146001,2:1–20 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146004,2:21–25 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146081,(2004,period,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146090,22:1–5 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146184,kimono,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146199,## Display a Scripture Select,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146201,## Pick a Topic Let,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146205,## Act,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146211,## Study the Words of Latter-day,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146216,weeknight,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146223,## Hymnsand,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146320,testimony,scripture_reference,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146339,7:6–21 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146340,### 1,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146426,(ages 18,period,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146520,14:9–11 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146599,18:11–22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146607,20–22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146898,23–25 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146899,### 2 Nephi 8:3–7,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146905,### 2,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146960,# 2 Nephi 11–25 “We Rejoice in Christ” Nephi,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146963,25:19–29 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:146972,24:1–3 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147319,5:61–75 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147408,1:4–27 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147424,### Words,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147593,2:1–9 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147602,3:1–20 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147608,3:8 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147709,5:5–15 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147761,8:5–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147766,8:12–19 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147779,9–10 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147781,10:11–17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147849,13:1–9 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147870,14–15 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147871,15:1–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147912,xxxiv,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147931,mattereth,period,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147939,18:1–17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147948,19–20 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:147956,24:8–17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148040,26:6–39 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148057,27:8–37 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148144,4:6–15 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148259,## Ideas for Personal Scripture Study Alma 5:14–33 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148449,## Ideas for Personal Scripture Study Alma 13:1–19,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148453,13:3 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148467,valórenlo,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148562,17:6–12 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148567,18–22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148568,19:36 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148572,### Alma 22:15–18,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148577,recibí,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148622,23:1–5 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148625,26:17–22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148689,30:6–60 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148786,33–34 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148796,alemán,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:148919,ordenación,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149026,48:7–17 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149035,50–51 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149062,pensé,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149137,58:39–40 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149138,-- Characteristics,person,leading_punct
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149157,poseo,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149175,### Alma 62:39–41,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149215,abrazaré,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149342,mencionaré,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149386,### Helaman 10:4–5,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149387,### Helaman 11:1–16,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149502,ocurrió,people,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149533,### Helaman 16:1–3,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149613,debían,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149655,5:1–3 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149675,5:24–26 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149682,resultará,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149699,terminé,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149700,llamándome,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149747,ofrecí,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149839,recibió,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149858,16:1–6 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149860,14:21–23 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149948,vendrían,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:149980,15–36 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150000,19:6–22 ###,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150004,### 3 Nephi 18:25;19:1–3,object,markdown_heading
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150047,plantearé,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150050,desidia,place,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150051,pereza,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150052,guía,person,lowercase_token
4:f01f28c5-336c-4f6e-b64e-8e9c88b426aa:150053,sangró,place,lowercase_token
